time,regione,fractile,threshold,bracket_average
1985,Italia,.12,2064.233128157776,2106.658815405392
1985,Italia,.13,2144.275691902982,2179.406022509736
1985,Italia,.14,2214.536353116778,2249.666683724247
1985,Italia,.15,2284.797014330567,2319.90816140751
1985,Italia,.16,2354.817809833893,2389.198336335204
1985,Italia,.17,2423.578862836925,2457.959389337741
1985,Italia,.18,2492.339915839956,2526.720442342076
1985,Italia,.19,2561.100968842985,2596.192382245063
1985,Italia,.2,2631.656810755586,2667.170171194788
1985,Italia,.21,2702.683531633336,2738.196892072659
1985,Italia,.22,2773.710252511088,2812.862472502975
1985,Italia,.23,2858.421746183509,2906.801294758595
1985,Italia,.24,2955.18084333284,3003.560391907168
1985,Italia,.25,3051.939940482173,3115.401231280362
1985,Italia,.26,3176.503824263077,3234.950114207661
1985,Italia,.27,3310.825864811237,3435.651373004334
1985,Italia,.28,3581.727432299096,3731.24744353452
1985,Italia,.29,3857.131989177912,3931.463107447728
1985,Italia,.3,3987.265801505668,4020.982844479141
1985,Italia,.31,4050.377402245901,4082.013871515196
1985,Italia,.32,4119.272897194971,4173.659539370695
1985,Italia,.33,4238.4059300228,4323.68462259604
1985,Italia,.34,4417.754868105869,4521.925456775181
1985,Italia,.35,4625.757011550477,4715.748223281566
1985,Italia,.36,4796.154965339257,4861.992454428761
1985,Italia,.37,4922.828552922055,4977.746712222153
1985,Italia,.38,5031.564036826965,5086.273456355452
1985,Italia,.39,5142.743609351722,5204.587251383336
1985,Italia,.4,5269.755779951883,5341.892661026756
1985,Italia,.41,5417.320341938081,5497.775961801323
1985,Italia,.42,5579.541204968246,5660.129628153565
1985,Italia,.43,5737.912702166044,5808.964341282724
1985,Italia,.44,5877.153845786188,5940.91962384716
1985,Italia,.45,6003.08633012618,6063.149921151427
1985,Italia,.46,6122.65948941784,6181.884865952357
1985,Italia,.47,6241.315383436854,6301.63141905936
1985,Italia,.48,6362.545731571527,6424.69151778249
1985,Italia,.49,6487.367778148099,6550.591008655988
1985,Italia,.5,6613.703613451362,6675.403653742813
1985,Italia,.51,6735.645868132322,6791.774462006006
1985,Italia,.52,6845.832227812607,6896.267147690437
1985,Italia,.53,6945.148591697516,6991.431023019526
1985,Italia,.54,7036.663964258969,7080.281701129004
1985,Italia,.55,7123.326699465469,7165.669426057692
1985,Italia,.5600000000000001,7207.871783746858,7250.175640456539
1985,Italia,.5700000000000001,7292.705776830078,7335.984287245507
1985,Italia,.58,7379.763366771364,7424.721177152522
1985,Italia,.59,7470.32820751662,7517.253334749844
1985,Italia,.6,7564.809141260253,7613.438481307168
1985,Italia,.61,7662.460937836408,7711.812820165457
1985,Italia,.62,7761.041870971319,7809.68723797077
1985,Italia,.63,7858.038409457909,7905.891034883863
1985,Italia,.64,7953.540485714887,8000.879060118417
1985,Italia,.65,8048.110922502752,8095.22939077179
1985,Italia,.66,8142.341880459474,8189.545376057056
1985,Italia,.67,8236.846135691751,8284.444935682763
1985,Italia,.68,8332.244178813322,8380.544944446186
1985,Italia,.6900000000000001,8429.145585066643,8478.438884641337
1985,Italia,.7000000000000001,8528.122538643467,8578.665278588835
1985,Italia,.71,8629.672609899599,8681.663483357279
1985,Italia,.72,8734.166789299486,8787.758279819218
1985,Italia,.73,8842.019058147247,8898.120511335017
1985,Italia,.74,8955.390851286922,9015.459162155385
1985,Italia,.75,9077.139017250185,9142.395253690964
1985,Italia,.76,9209.58481450647,9280.808386407773
1985,Italia,.77,9354.080518800476,9431.314784902221
1985,Italia,.78,9510.380195713473,9592.49946184068
1985,Italia,.79,9675.714460343357,9759.787200068393
1985,Italia,.8,9843.429168279057,9924.057958732725
1985,Italia,.8100000000000001,10002.56608931273,10077.67888363491
1985,Italia,.8200000000000001,10151.62820826887,10224.45360106262
1985,Italia,.8300000000000001,10297.36266131414,10371.86428156495
1985,Italia,.84,10447.91894660867,10528.71788598672
1985,Italia,.85,10612.74467691514,10705.01990181267
1985,Italia,.86,10802.32832374063,10911.4866262404
1985,Italia,.87,11027.41571884687,11158.27764185103
1985,Italia,.88,11297.12645063476,11453.24101702308
1985,Italia,.89,11619.25463426575,11808.01917299452
1985,Italia,.9,12009.4930456183,12238.09521832985
1985,Italia,.91,12480.53257112127,12748.07524657183
1985,Italia,.92,13025.17742179399,13311.04992450632
1985,Italia,.93,13598.05976523241,13891.17114600482
1985,Italia,.9400000000000001,14194.88020362467,14570.18778164382
1985,Italia,.9500000000000001,15029.19164047521,15807.84516832925
1985,Italia,.96,16713.85510088561,17610.67953218445
1985,Italia,.97,18651.7657405409,20770.14231755215
1985,Italia,.98,22698.23997176064,26145.43581405785
1985,Italia,.99,31656.1186219129,50408.92490479867
1986,Italia,0,-19815.05640942594,-5429.159762411757
1986,Italia,.01,367.5423271395777,402.1374045677547
1986,Italia,.02,436.73248199522,471.3275594231888
1986,Italia,.03,505.9226368508623,540.5177142784544
1986,Italia,.04,575.1127917065049,609.7078691340568
1986,Italia,.05,644.3029465621469,681.4120407005914
1986,Italia,.06,737.4014926138211,828.8389895044272
1986,Italia,.07,920.2764863946891,1011.713983284934
1986,Italia,.08,1103.151480175555,1197.597366623731
1986,Italia,.09,1344.126757039353,1682.082492767312
1986,Italia,.1,1887.936133309758,1965.477105979797
1986,Italia,.11,2043.018078649623,2112.066416083381
1986,Italia,.12,2172.639865628791,2231.099020767543
1986,Italia,.13,2289.558175906192,2345.593523131022
1986,Italia,.14,2395.666521757019,2442.072810589964
1986,Italia,.15,2488.479099421775,2534.885388253603
1986,Italia,.16,2581.291677086538,2612.295983260295
1986,Italia,.17,2641.957726433646,2671.590212409419
1986,Italia,.18,2701.222698385496,2730.855184361822
1986,Italia,.19,2760.487670337345,2790.14604923855
1986,Italia,.2,2820.63900716143,2857.856988750628
1986,Italia,.21,2895.07497034072,2932.292951931195
1986,Italia,.22,2969.51093352001,3006.728915109076
1986,Italia,.23,3043.946896699307,3103.21339278199
1986,Italia,.24,3177.889138406634,3208.465519551043
1986,Italia,.25,3230.587992181236,3270.678842324788
1986,Italia,.26,3331.430064792975,3437.926450097007
1986,Italia,.27,3562.61762889701,3692.190871944468
1986,Italia,.28,3803.387725728107,3871.823185267835
1986,Italia,.29,3925.853989552975,3965.928540697516
1986,Italia,.3,4005.523910612478,4054.074697634932
1986,Italia,.31,4110.925600860935,4188.270890511036
1986,Italia,.32,4276.437042406483,4382.872746064882
1986,Italia,.33,4495.110362404594,4606.96551491714
1986,Italia,.34,4711.344548589119,4797.114856279689
1986,Italia,.35,4875.361277575809,4943.016497019447
1986,Italia,.36,5007.434214405479,5068.915761931386
1986,Italia,.37,5130.482674683602,5194.602961279739
1986,Italia,.38,5260.922746561653,5332.593185429979
1986,Italia,.39,5407.085391103142,5486.423543563007
1986,Italia,.4,5567.386161148437,5648.690841518694
1986,Italia,.41,5728.322953640787,5803.382243028934
1986,Italia,.42,5876.667381585061,5947.766825050286
1986,Italia,.43,6018.384935632625,6089.026130935315
1986,Italia,.44,6160.082700710199,6232.477876986802
1986,Italia,.45,6305.684690101731,6380.426366221148
1986,Italia,.46,6455.753254019917,6531.427282504719
1986,Italia,.47,6606.69432657378,6679.427472595585
1986,Italia,.48,6749.836766154015,6814.432474514589
1986,Italia,.49,6876.319461455336,6933.665973066736
1986,Italia,.5,6989.169167971389,7041.796179823949
1986,Italia,.51,7093.372726625401,7143.560335173504
1986,Italia,.52,7193.38459659774,7243.057086244776
1986,Italia,.53,7292.90743741229,7343.504384394251
1986,Italia,.54,7394.625571774785,7446.944751218637
1986,Italia,.55,7499.880033696261,7553.885749089224
1986,Italia,.5600000000000001,7608.272105338262,7662.861445838396
1986,Italia,.5700000000000001,7717.179893149862,7769.978794818167
1986,Italia,.58,7821.671458650337,7871.368128042809
1986,Italia,.59,7920.225723307802,7967.725496074051
1986,Italia,.6,8014.704405007117,8060.948114426039
1986,Italia,.61,8106.97309837611,8152.841025747807
1986,Italia,.62,8198.763276586044,8245.032404001699
1986,Italia,.63,8291.582899320847,8338.871374603594
1986,Italia,.64,8386.600292829855,8435.295339897917
1986,Italia,.65,8484.493441288849,8534.657871370924
1986,Italia,.66,8585.254569947765,8636.505620400361
1986,Italia,.67,8687.936894276725,8739.290623843168
1986,Italia,.68,8790.349647727204,8840.95373796439
1986,Italia,.6900000000000001,8891.658476445848,8943.311547713451
1986,Italia,.7000000000000001,8995.799268469196,9050.622044419944
1986,Italia,.71,9106.92059421824,9166.690536941711
1986,Italia,.72,9228.415103059227,9294.331803845862
1986,Italia,.73,9362.422044861536,9434.77764708498
1986,Italia,.74,9509.128971169659,9586.847058378757
1986,Italia,.75,9665.795248495742,9745.787032484675
1986,Italia,.76,9825.388693457471,9901.758317817561
1986,Italia,.77,9975.454234663135,10044.19286963861
1986,Italia,.78,10110.92949856008,10174.74052703897
1986,Italia,.79,10237.65426684526,10299.97848793387
1986,Italia,.8,10362.6326760124,10427.25074559897
1986,Italia,.8100000000000001,10493.51530583431,10564.41454836384
1986,Italia,.8200000000000001,10638.29503739142,10719.3967941006
1986,Italia,.8300000000000001,10804.69462642084,10899.33498678782
1986,Italia,.84,10999.0102195109,11108.98806479614
1986,Italia,.85,11224.00066271221,11348.24149803117
1986,Italia,.86,11477.1900892231,11617.95487025863
1986,Italia,.87,11765.87893420874,11930.40437275403
1986,Italia,.88,12104.21380916519,12297.68983722924
1986,Italia,.89,12501.07544517435,12722.15156803323
1986,Italia,.9,12949.84640755359,13182.59301252501
