time,regione,fractile,threshold,top_share,bracket_average
2001,Italia,.48,8625.024142764327,.8033888880891865,8753.642112102314
2001,Italia,.49,8899.481537422513,.7972224822310412,9089.993624198931
2001,Italia,.5,9305.628832674964,.7908191372899374,9569.137096510407
2001,Italia,.51,9852.399944090062,.7840782650571398,10156.67957915474
2001,Italia,.52,10458.43809990924,.7769235050550585,10716.93273319323
2001,Italia,.53,10933.68964328976,.7693740809478121,11068.41510315863
2001,Italia,.54,11171.59646507936,.7615770589930146,11231.70235579677
2001,Italia,.55,11279.66856325323,.7536650111486122,11319.94154220512
2001,Italia,.5600000000000001,11363.78440194366,.7456908041904353,11426.49242787823
2001,Italia,.5700000000000001,11503.28330839334,.7376415386455364,11613.29451724019
2001,Italia,.58,11740.80309174817,.7294606824457531,11899.39068517495
2001,Italia,.59,12069.38095018281,.72107828898144,12248.04879749748
2001,Italia,.6,12425.71510002748,.7124502871864706,12601.83157388332
2001,Italia,.61,12777.83155783879,.7035730670482244,12954.86777339082
2001,Italia,.62,13133.0175373744,.6944471544844825,13314.43683929157
2001,Italia,.63,13497.95112708871,.68506794749015,13686.35264852953
2001,Italia,.64,13877.45706265906,.6754267485391608,14074.16571174054
2001,Italia,.65,14273.64963945601,.665512358987708,14478.18503873628
2001,Italia,.66,14684.82317709238,.6553133625134583,14894.21378859231
2001,Italia,.67,15104.01959616487,.644821299212005,15311.91835149027
2001,Italia,.68,15517.18148709564,.6340349885754835,15712.72429956903
2001,Italia,.6900000000000001,15900.76672937186,.622966334645215,16069.70948090045
2001,Italia,.7000000000000001,16229.14235157095,.6116462064731119,16371.83397072273
2001,Italia,.71,16507.34397628683,.6001132500633369,16631.01141967723
2001,Italia,.72,16750.06262551438,.5883977189813209,16862.61378029386
2001,Italia,.73,16973.31690711897,.5765190381914487,17083.21488771124
2001,Italia,.74,17194.17617525893,.5644849574042187,17310.22269863138
2001,Italia,.75,17430.28588664879,.5522909634885815,17561.25829733198
2001,Italia,.76,17699.07613381936,.5399201303365893,17853.13469762013
2001,Italia,.77,18016.47468038872,.5273436880996536,18200.21593596185
2001,Italia,.78,18394.85863178972,.5145227483434049,18611.83057707069
2001,Italia,.79,18839.85043362651,.5014118512297813,19088.25557567352
2001,Italia,.8,19345.37085966052,.4879653418230425,19614.54628031811
2001,Italia,.8100000000000001,19886.11313401714,.4741480927810015,20157.75229041364
2001,Italia,.8200000000000001,20429.52471847694,.4599481883048066,20703.40603030266
2001,Italia,.8300000000000001,20979.32690268671,.4453639041184204,21261.48189276432
2001,Italia,.84,21547.88807414333,.4303864895957121,21845.20487912117
2001,Italia,.85,22149.21244578294,.4149978779054124,22469.08977823263
2001,Italia,.86,22798.11555661533,.3991697774346232,23147.60313995134
2001,Italia,.87,23508.23818735085,.3828637057702496,23892.1442350077
2001,Italia,.88,24287.72446089639,.366033150409674,24704.6371394553
2001,Italia,.89,25130.17062599339,.3486302434562956,25568.78398075317
2001,Italia,.9,26015.55108471332,.3306185978686166,26488.83549496418
2001,Italia,.91,26981.78596845478,.3119588322213818,27532.20581627502
2001,Italia,.92,28122.83861371997,.2925640759520548,28826.97029590903
2001,Italia,.93,29609.08873700989,.2722572372409411,30608.76119937561
2001,Italia,.9400000000000001,31748.95154170776,.2506952357387948,33146.99073368664
2001,Italia,.9500000000000001,34658.68701458514,.2273452066626113,36468.25282467599
2001,Italia,.96,38472.19779269452,.2016555514340179,41245.20680656227
2001,Italia,.97,44642.98657414289,.1726008240856413,49381.9617777601
2001,Italia,.98,54905.04113986955,.1378142501666447,63446.55354206408
2001,Italia,.99,74656.034465451,.0931200309570187,132190.3622981445
2002,Italia,0,-16294.46825779293,1,-3755.35534572273
2002,Italia,.01,-62.82477669903031,1.002549701708753,863.1415065878606
2002,Italia,.02,1789.107789871617,1.001963671048099,2715.074073156955
2002,Italia,.03,3641.040356442266,1.000120269194902,4567.006639728501
2002,Italia,.04,5492.972923012911,.9970194961491597,5835.789453956106
2002,Italia,.05,5884.700746783186,.9930572819316364,5896.580261474321
2002,Italia,.06,5908.459776162428,.9890537937436,5920.339290852397
2002,Italia,.07,5932.218805541676,.9850341743423423,5944.098320231146
2002,Italia,.08,5955.977834920926,.9809984237278628,5967.857349609558
2002,Italia,.09,5979.73686430018,.9769465419001618,5991.616378990252
2002,Italia,.1,6003.495893679423,.9728785288592378,6015.375408367365
2002,Italia,.11,6027.254923058678,.968794384605093,6039.134437749539
2002,Italia,.12,6051.013952437917,.9646941091377242,6062.893467126635
2002,Italia,.13,6074.772981817171,.9605777024571348,6086.652496508482
2002,Italia,.14,6098.532011196414,.9564451645633215,6110.411525884131
2002,Italia,.15,6122.291040575666,.9522964954562886,6134.170555265798
2002,Italia,.16,6146.050069954913,.9481316951360319,6157.929584646336
2002,Italia,.17,6169.809099334148,.9439507636025523,6181.688614023131
2002,Italia,.18,6193.568128713393,.9397537008558522,6205.44764340218
2002,Italia,.19,6217.327158092644,.9355405068959302,6229.206672781901
2002,Italia,.2,6241.086187471903,.9313111817227857,6252.965702163111
2002,Italia,.21,6264.845216851134,.9270657253364178,6276.724731540035
2002,Italia,.22,6288.604246230385,.9228041377368295,6300.483760918774
2002,Italia,.23,6312.363275609641,.9185264189240193,6324.242790299004
2002,Italia,.24,6336.122304988892,.9142325688979864,6348.001819680016
2002,Italia,.25,6359.881334368132,.9099225876587302,6371.760849056956
2002,Italia,.26,6383.640363747373,.9055964752062535,6395.519878438149
2002,Italia,.27,6407.399393126624,.9012542315405534,6419.278907815745
2002,Italia,.28,6431.158422505868,.8968958566616323,6443.037937195828
